candidate_id,job_name,message_text
1532254,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡失礼いたします。

株式会社VIXI様でのご経験を拝見し、
特に人事・総務を3年間、企画営業・アカウントプランナーとしても
ご活躍されている点に大変共感いたしました。

幅広い業務を通じて培われた法人営業の知見や営業資料作成のスキルは、
当社が展開するAIチャットによるマーケティング支援においても
非常に価値のあるものと確信しております。

当社のアカウントプランナー職では、チャットコマースを活用した
エンタープライズ向けの提案から導入後の継続的なサポートまでをお任せし、
売上最大化と顧客満足度向上に貢献いただくことを期待しています。

目標は大手クライアントの販促効果を数倍に高め、
AIと会話デザインを融合した最先端技術を駆使しながら、
市場での存在感を拡大することです。

株式会社VIXI様での人事・総務や法人営業のご経験は、
多様なステークホルダーとの調整力や企画営業の実践力として
当社業務に非常にマッチすると考えています。
ご自身の成長志向に沿ってデータドリブンな営業スキルをさらに伸ばせる環境であり、
裁量を持ってチームと協働しながら社会的インパクトの大きい仕事に挑戦いただければ幸いです。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。
ご返信、心よりお待ちしております。"
1533924,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡失礼いたします。

株式会社つなぐネットコミュニケーションズ様にて
新規開拓営業を担当されているご経験を拝見し、
ぜひお話させていただきたくご連絡いたしました。

ご入社から1年間で新規開拓営業を積極的に
取り組まれている点に深く共感しております。
その経験は、急成長中のAIチャットコマースを扱う当社において非常に重要なスキルです。

当社では、エンタープライズ企業中心にAIチャットボットを活用した
チャットコマースの提案から導入後の運用支援まで一貫して担当いただく
アカウントプランナーを募集しています。

マーケティング課題に対するソリューション提案や、
データドリブンによる改善を推進し、クライアント売上最大化に挑戦いただけます。
成長著しい領域で、グローバルなチームと共に新しい市場価値を創出する機会も豊富です。

通信キャリア業界での新規開拓営業の経験は、お客様のニーズを深く理解し、
多様な関係者と調整しながら提案を進めるスキルと親和性が高く、
大変歓迎いたします。勤務地希望も東京近郊とマッチしており、ご活躍いただける環境です。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1534512,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
ブランディングテクノロジー様での新規開拓営業としてのご経験を拝見し、
ぜひ一度お話したくご連絡いたしました。

これまで4年間にわたりオンライン広告運用を含む法人営業で新規開拓に注力され、
多くの成果を上げられている点に大変共感しております。
特にWebマーケティング領域での実績は、当社のAIチャットコマースにおける
マーケティング解決の提案活動に非常にマッチすると感じております。

当社でのアカウントプランナーのポジションでは、エンタープライズ企業を中心に
チャットボットによるマーケティング課題解決と売上最大化を担い、
導入後も長期的なパートナーとして伴走します。

AIや生成モデルを活用した最新テクノロジーも駆使しながら、
年率売上5倍成長の事業の中で裁量を持ち営業スキルと企画力を高めていただける環境です。

これまでの新規開拓営業とデジタルマーケティングのご経験に加え、
マーケット開拓や顧客課題に対して仮説を立て検証しながら成果を創出する姿勢は、
ZEALSが急成長フェーズにある今、まさに求められる資質です。

東京・大阪・福岡でのご勤務希望も含めて、
多様な働き方にも柔軟に対応可能な環境がございます。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1536386,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
株式会社ユニリタ様での新規開拓営業および企画営業・アカウントプランナーとしての
ご経験を拝見し、ぜひ一度お話しさせていただきたくご連絡いたしました。

これまで7年間にわたり新規開拓に加え、企画営業やパートナーセールスにも携わり、
営業資料の作成や市場調査、予実管理を着実に積み重ねてこられたご実績に深く共感しております。

特に多面的な営業経験を通じてクライアントの課題解決に取り組んでこられた点は、
当社の求める人材像と合致しております。

弊社ZEALSでは、AIチャットによる最新のチャットコマースサービスを提供しており、
アカウントプランナーとして大手企業様のマーケティング課題に対して
最適なソリューションを提案し、受注から運用まで長期的に伴走していただきます。

データドリブンな営業戦略の設計や多国籍チームとの協働も多く、
営業スキルのみならずプロダクト成長支援やチームディレクションの経験を
さらに深めキャリアアップが可能です。

ユニリタ様で培われた新規開拓のご経験と企画営業スキルは、
当社のエンタープライズ向けAIチャットソリューションの提案活動に
非常に親和性が高いと考えております。

東京勤務希望という点も合致し、ぜひご一緒に
新たな成長フェーズを創り上げていける機会と確信しております。
もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。
ご返信、心よりお待ちしております。"
1536428,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡失礼いたします。株式会社BabyJam様での執行役員としてのご経験、
特に人事・採用領域と営業企画を兼任され、新規事業立ち上げにも携わってこられた点に
深く感銘を受け、ぜひ一度お話をさせていただきたくご連絡いたしました。

これまで人材サービス領域での豊富なマネジメント経験と、
新規事業企画におけるリーダーシップを発揮されてきた実績は、
弊社がAIチャットを活用したチャットコマース市場を開拓していく上で
非常に貴重なご経験と考えております。

特に営業戦略刷新やKPI分析などのスキルは、
当社の提案領域において即戦力として期待しております。

当社のアカウントプランナー職では、大手クライアントの
エンタープライズ向けにAIチャットボットを活用した
マーケティングソリューションを提案し、導入後も長期的なパートナーとして
成功を支援していただきます。社内コミュニケーションデザイナーと連携し、
データドリブンで施策を改善しながら顧客の売上最大化を目指す役割です。
挑戦しがいのある環境でキャリアのさらなる飛躍が期待できます。

株式会社BabyJam様での人事・採用管理や営業マネジメント経験、
さらに新規事業責任者としての幅広いご活躍は、当社が目指すAIを通じた
顧客体験の革新において非常に親和性が高いと感じております。
特に多様なステークホルダーと折衝しながら組織を牽引したご経験は、
弊社のチーム文化にもマッチすると確信しております。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1536789,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡失礼いたします。
株式会社クープ様でのアカウントセールスとしてのご経験を拝見し、
ご連絡させていただきました。特に映像コンテンツの
ポストプロダクション領域における顧客ニーズの深い理解と最適なサービス提案、
そして新規開拓を通じて顧客の信頼を得られている点に非常に共感いたしました。

当社の「チャットコマース」サービスは、AI技術と会話デザインを融合し、
エンタープライズ企業のマーケティング課題解決に寄与しています。
このポジションでは大手クライアントに対し、課題ヒアリングから提案、導入支援、
運用フォローまで一気通貫で携わりながら、購入率を5倍に高めるなどの具体的な
数値目標に挑戦いただけます。多様な業界の顧客課題に技術と戦略で応えることで、
さらなるキャリアの成長が期待できる環境です。

これまでの顧客との対話を深める営業経験や進行管理のノウハウは、
弊社のAIチャットによるパーソナライズ接客を推進するチームとの親和性が高く、
柔軟な提案力や顧客折衝スキルが活かせると確信しております。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1536901,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡失礼いたします。
株式会社M&Aクラウド様でのプラットフォームアドバイザーとしてのご活躍を拝見し、
業務効率化や新規顧客獲得における顕著な成果に大変感銘を受けました。

IM作成の標準化で約50％の時間短縮を実現しつつ、組織全体の成果向上に
寄与された点は非常に素晴らしいと感じております。

弊社はAIチャット接客によるマーケティング革新を推進する
急成長SaaS企業であり、アカウントプランナー職としてエンタープライズ企業へ
チャットコマースの導入提案から運用フォローまでご担当いただきます。

目標はクライアントの売上最大化と顧客満足度向上であり、
生成AIや対話デザインを活用したソリューションの提供を通じて、
マーケティングDXの最前線でスキルを大きく磨いていただける環境です。

これまでの人材サービス業界や営業マネジメントで培われた課題解決力と提案力は、
ZEALSのクライアントへの最適なチャットコマース提案において非常に高い親和性があります。
さらにメンバー育成や業務オペレーションの標準化経験がある点も、
チームの中核を担うアカウントプランナーとしてご活躍いただける理由です。

もし少しでもご興味をお持ちいただけましたら、ぜひ一度オンラインで
カジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1537190,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡失礼いたします。株式会社パソナ様での
代理店営業・パートナーセールスとしての豊富なご経験に大変魅力を感じ、
ご連絡を差し上げました。

これまで5年以上にわたり法人営業に従事され、
営業資料やツール作成にも長けておられる点から、
クライアントのニーズを的確に捉えた提案力とともに、
丁寧なコミュニケーションによる信頼構築を実現されてきたと推察いたします。

当社のアカウントプランナーは、AIチャットを活用したチャットコマースを
中核とするソリューションをエンタープライズ企業に提案し、
導入後の運用支援を通じて売上最大化を目指すポジションです。

営業活動においてはマーケティングデータの分析や社内の
コミュニケーションデザイナーとの連携も重要であり、
数値目標に対するコミットメントと柔軟な対応力を発揮いただける環境をご用意しています。

御社での人材サービス業界や代理店営業のご経験は、
当社が提供するAIを活用した対話型マーケティングにおける
顧客折衝や課題解決に極めて親和性が高く、特に多様なステークホルダーとの
調整や提案力強化にご貢献いただけると信じております。

ぜひこれまでのご実績を活かし、更なるキャリアのステップアップに
つなげていただければと考えております。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1538907,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
株式会社YOUTRUST様でのご活躍を拝見し、新規開拓営業を中心とした
豊富なご経験に大変魅力を感じております。

特に7年間にわたりインバウンド・アウトバウンド双方の新規開拓を手がけ、
多様な顧客課題の解決に携わってきた点に強い共感を覚えました。

ZEALSではAIチャットボットを活用したチャットコマースの分野で、
エンタープライズ企業向けに新たな市場開拓を進めています。
アカウントプランナーとして、大手クライアントのマーケティング課題の
ヒアリングから提案、導入後のフォローまで一貫して担当していただきます。

成果としては顧客の購入率5倍向上など具体的な数値目標があり、
最新の生成AI技術を用いた製品開発にも深く関わることが可能です。

株式会社YOUTRUST様での営業企画と新規開拓経験は、
当社が掲げる“おもてなし”を科学し革新するミッションと
非常に親和性が高いと考えています。

これまで培ってこられた豊富な提案力と課題解決力を生かし、
チャットコマース領域での更なるキャリアアップの可能性に関して
お話させていただく機会をいただけないでしょうか？

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。
ご返信、心よりお待ちしております。"
1538950,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
株式会社ビズリーチ様でのご活躍を拝見し、ご経験に非常に感銘を受けご連絡させていただきました。

これまで新規開拓営業や海外営業を含む計三年の営業経験を積まれ、
特にチームリーダーとしてのマネジメント経験や複数回のMVP受賞実績は、
まさに当社が大切にしている熱意と成果志向の姿勢と合致すると感じております。

当社のアカウントプランナー職では、大手エンタープライズ企業を対象に
AIチャットを活用したチャットコマースの提案から導入・運用まで
一貫して携わっていただきます。

顧客の売上最大化を目指し、データドリブンな改善提案や
マーケティング施策の推進も担っていただくため、提案力やリーダーシップを
さらに発揮してご活躍いただけるフィールドです。

株式会社ビズリーチ様で培われたインターネットサービスの営業スキルや
海外・多文化環境での経験は、当社のグローバル展開や多国籍チームとも高い親和性を持ちます。
さらに美容専門サイト運営のマーケティング経験なども、
当社が手掛ける幅広い業界クライアントに向けたソリューション提案に活かせると考えています。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。
ご返信、心よりお待ちしております。"
1540473,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡失礼いたします。株式会社SEIRYO様でのご活躍を拝見し、
ぜひその豊富なデジタルマーケティングとアカウントプランナーとしての
ご経験について伺いたくご連絡いたしました。

SNS広告運用や新規ブランドの立ち上げなど、
クライアント目線・メーカー目線双方に立った戦略立案や実行により、
多岐にわたる成果を積み上げておられる点に深い共感を覚えています。

当社ZEALSはAIチャットを活用したチャットコマースを開発し、
エンタープライズ企業を中心に導入を進める成長フェーズにあります。

アカウントプランナーとしてクライアントの課題を丁寧にヒアリングし、
マーケティング課題を解決へと導き、導入後もパートナーとして
伴走することがミッションです。

AI×対話デザインによる本質的な顧客体験創出と、
数値改善の両面で成果を目指しており、ご経験を活かし大きく成長できる環境です。
これまでに培われたマーケティングの多角的思考力やデータドリブンの課題解決力は
当社の求める人材像と合致しており、成熟ブランドの売上拡大やLTV向上経験は
弊社のクライアント課題解決にも直結すると確信しております。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1540607,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡失礼いたします。

株式会社DGビジネステクノロジー様でのご経験を拝見し、
ぜひ一度お話しさせていただきたくご連絡いたしました。
これまで新規開拓営業や代理店営業、カスタマーサクセスなど
多岐にわたる営業分野でのご経験があり、お客様に寄り添った提案や
収益最大化を実現されてきた点に大変共感しております。

特に、お客様ファーストの姿勢がZEALSの理念と強く共鳴いたしました。
当社では「チャットコマース」というAIチャットを活用した
新たなマーケティング領域で、大手エンタープライズ企業への
ソリューション提案を担当いただきます。
導入後も長期的に顧客と伴走し、売上最大化を目指す裁量の大きいポジションです。
AIテクノロジーとデータドリブン施策を通じて、
営業力のさらなる向上とキャリア成長が期待できます。

DGビジネステクノロジー様でのオンライン広告やマーケティング施策、
新規開拓やカスタマーサクセスの豊富な経験は、当社のチャットコマース提案や
深い顧客伴走に非常にマッチしております。

基本リモートとフレックスのご希望も当社の柔軟な働き方と親和性が高く、
働きやすい環境を提供いたします。
もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1541587,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
株式会社DEITA様での代理店営業やパートナーセールスとしてのご経験、
また社内新規事業の立ち上げで中心的な役割を果たされている実績に大変感銘を受け、
ご連絡いたしました。貴社において複数の事業を成功させることで会社の主要事業へと成長させられたことは、
当社が追求する迅速な成長とイノベーションの精神と非常に通じるものがございます。

弊社ではAIチャットを活用したチャットコマース事業のアカウントプランナーを募集しており、
大手エンタープライズ企業を中心にマーケティング課題に対応し、
導入後の成果創出まで幅広く支援することが求められます。

ミッションは顧客の売上最大化を目指し、AI技術やデータ分析を活用した提案営業を通じて、
国内外480社以上の導入実績をさらに広げていくことです。

新興市場をリードする事業で、営業としての裁量を持ち、キャリアアップも加速できる環境です。
これまでの代理店営業の経験や新規事業立ち上げで培われた企画力、推進力は、
弊社の成長フェーズに非常にマッチしていると考えております。

特にデジタル関連事業の知識や無形商材の扱いに通じておられる点が、
AIを用いた革新的なサービスの普及に貢献していただけると確信しています。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1046208,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
株式会社大阪実業広告社様での営業部ご経験を拝見し、
ぜひ一度ご連絡させていただきました。

新規開拓営業や既存深耕営業での成果、特に交通広告分野での
大型案件獲得や提案資料作成による
業務効率化の実績に大変感銘を受けました。

弊社ではAIチャットを活用したチャットコマースの
エンタープライズ向けアカウントプランナーを募集しており、
クライアントのマーケティング課題解決から導入後の運用支援まで
幅広く携わっていただきます。

ミッションは顧客の売上最大化であり、平均CVR9.6％達成を目指す中で、
AI技術や会話デザインを駆使して市場を牽引していくポジションです。
株式会社大阪実業広告社様で培われた法人営業経験や提案資料作成スキルは、
当社の営業活動およびクライアント支援の現場と非常に親和性が高く、
成長環境の中でキャリアアップにもつながると確信しております。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。
ご返信、心よりお待ちしております。"
1048845,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
株式会社グローバー様でのご経験を拝見し、
新規開拓営業や既存顧客の深耕における豊富な実績に非常に感銘を受けました。

特に食品流通における計画的な商品輸入の調整や、店舗メンテナンスDXアプリの
フィールドセールスとして幅広い業務を一気通貫で担われている点に共感しております。

当社のアカウントプランナー職においては、大手エンタープライズクライアントに対し
AIチャットコマースの提案から導入後の運用フォローまでを担当いただきます。

目標はクライアントの売上最大化と顧客満足度向上であり、
多様な関係者と連携しながらデータドリブンな営業戦略を推進していくことが求められます。

ご経験を活かし、最先端の生成AI技術を軸としたマーケティング支援で新たな価値を創出し、
キャリアのさらなる飛躍が期待できるポジションです。これまで法人営業や新規開拓営業で
培われたお客様折衝力や提案力は、まさに当社が求める資質であり、

生活者とAIの対話を用いるチャットコマースサービスを通じて、
深い課題解決に挑戦していただけると確信しております。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1055219,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
株式会社KDC様での新規開拓営業や既存顧客向け提案営業のご経験を拝見し、
ぜひ一度お話したくご連絡いたしました。

法人営業や営業資料作成に長け、幅広く案件進行を担われてきた
ご活躍には大変共感いたしました。

特に広告や出版業界で培われたクライアント理解と提案力は、
当社のAIチャットコマースの提案業務においても
大いにご活かしいただけると確信しております。

当社では急成長中のAIチャットボットを用いたチャットコマースを、
大手エンタープライズ企業に提案し、導入から運用まで長期的に
クライアントと共に課題解決を図るアカウントプランナーを募集しています。

数値目標としては導入社数拡大と顧客売上向上を掲げ、
技術面では最先端の生成AIや会話設計を活用しながら、
新市場の創造に挑戦いただける環境です。

新規開拓から既存顧客対応まで多方面で活躍されてきたご経験と、
IT業界への関心が非常に高いことから、弊社の提案営業職の内容と
強く親和性があると感じております。

成長分野の中でスキルアップとキャリア発展をともに目指せることも魅力の一つです。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。
ご返信、心よりお待ちしております。"
1057086,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
トラコム株式会社様での営業リーダーとしてのご経験を拝見し、
ぜひ一度お話をさせていただきたくご連絡いたしました。

求人広告の法人営業やチームリーダー経験、
また多様な業界のお客様に対して新規開拓および既存顧客の関係構築に
長けている点に大変共感いたしました。

さらにSalesforceを活用した営業管理や新人育成にも従事されている点は、
当社の営業組織でも求められるスキルと重なり、とても魅力を感じております。

当社のアカウントプランナーとしては、大手エンタープライズ企業への
AIチャットコマース導入を通じて、顧客の売上最大化とマーケティング課題の
解決に伴走していただきます。

数値目標の達成に加え、社内外と連携し施策を改善しながら、
これまでの経験を活かしつつ更なる営業力・マネジメント力の成長が期待できます。

トラコム株式会社様でのチームリーダー経験や多業界にわたる営業経験、
また広告やマーケティング領域に携わってこられた経歴は、
当社のチャットコマース事業や急成長フェーズの組織文化と非常に
親和性が高いと考えています。

ユーザーファーストの営業スタイルが当社のミッションとも共鳴することと思います。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1057679,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡失礼いたします。

株式会社ジーニー様にて新規顧客向けのDSP企画提案や
動画DSPの新規事業立ち上げを担当され、卓越した営業成績を上げてこられたご実績に
深く感銘を受けました。

特に新規開拓の比率が高く、広範囲なエリアでの営業活動を遂行されながら、
着実な成果を出されている点に共感いたしました。

弊社で募集しているアカウントプランナー職では、
AIチャットを活用したチャットコマースサービスを用い、
大手エンタープライズ企業への新規提案から導入・運用までを
リードしていただきます。

目標数値は導入社数拡大やコンバージョン率向上を目指し、
生成AIや会話データ分析を活用しながら最先端技術に触れ、
キャリアの幅を広げることが可能です。

ジーニー様で培われた無形商材の新規開拓営業や提案スキルは、
当社の顧客課題解決と長期サポートに非常にマッチしており、
特に広告関連の専門性を活かしながらAI×マーケティング領域での
成長機会を掴んでいただけると確信しております。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1062612,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡失礼いたします。

テクノブレーン株式会社様でのご活躍を拝見し、
新規開拓営業や商品企画、サービス企画のご経験を通じて、
課題解決に向けた提案力と顧客ニーズの抽出力を発揮されている点に
大変共感いたしました。

当社のアカウントプランナー職では、急成長中のAIチャットコマースを用い、
大手エンタープライズ企業のマーケティング課題を解決し、売上最大化に
貢献することがミッションです。

市場導入後も継続的に成功を支え、年間売上5倍の成長を目指す環境で、
データドリブンな提案と施策改善を通してキャリアアップを図れます。

これまで食品や健康分野での営業経験と、オンラインサービスの企画開発に
携わってこられた点は、当社の顧客課題を深く理解し、
多様なステークホルダーとの連携においても非常に親和性が高いと感じております。

フレックスタイム制やリモートワークも活用でき、ご希望の働き方に沿う環境も整っています。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。
ご返信、心よりお待ちしております。"
1067966,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
キャリアリンク株式会社様でのご活躍を拝見し、
ぜひ一度お話させていただきたくご連絡差し上げました。

新規開拓営業やWebマーケティング、オンライン広告運用に携わり、
データドリブンな広告企画や市場調査を通じて効果的な広告プランニングに
取り組まれている点に深く感銘を受けました。

地域特性を考慮した広告文言の最適化や外注ディレクションのご経験は、
当社の顧客課題解決に通じるものがあると感じております。

弊社のアカウントプランナー職では、AIチャットボットを
活用したチャットコマースの提案から導入支援、長期的な顧客伴走までを担い、
企業の売上最大化に貢献していただきます。マーケティング課題の
ヒアリングやデータ分析による施策改善を通じて、平均購買率5倍向上の
実績を持つプロダクトの成長に直結する役割です。

急速に拡大する市場でご自身のキャリアを大きく飛躍させる絶好の機会でもあります。

キャリアリンク様で培ってこられた市場調査力や効果測定のスキルは、
まさに当社の提案活動や顧客成功にマッチすると考えております。

多様な業界に対し最適なソリューションを提供しながら、
社内外の多様なステークホルダーとのコミュニケーションを重ねてこられた経験は、
当社の多国籍チームとの協働にもフィットします。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。
ご返信、心よりお待ちしております。"
1090989,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。 
突然のご連絡失礼いたします。株式会社BrandingEngineer様でのご経験を拝見し、
特に法人営業や新規開拓における実績に大変魅力を感じご連絡いたしました。

これまでの人材サービス業界での法人営業経験と新規開拓に携われたことは、
急成長中のAIチャットコマースを提案する当社のアカウントプランナー職において、
大いに活かせると共感しております。実際に顧客の課題に寄り添いながら
成果を上げてこられた姿勢には強い敬意を抱いております。

当社のアカウントプランナーは、大手企業を中心にAI会話技術を活用した
チャットコマースの提案から導入後の継続的な支援まで担当し、
売上最大化に貢献する重要な役割です。

直近3年で売上5倍成長を達成し、国内外480社以上の企業が導入、
日本発の世界一を目指しており、今後もグローバル展開を加速させていきます。
AIとマーケティングを融合した最先端領域で、キャリアを大きく飛躍させる絶好の環境です。

BrandingEngineer様で培われた法人営業のご経験やお客様との折衝力は、
まさに当社のクライアントと長期的に信頼関係を築く
アカウントプランナーの業務に高い親和性を持っております。
特に、無形商材を扱う営業経験をお持ちであることは、
当社の複雑なマーケティング課題に寄り添う際に大きな強みとなると考えております。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1109028,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡、失礼いたします。
株式会社ジオコード様で新規開拓営業として
3年間ご活躍されているご経歴を拝見し、
ぜひ一度お話しさせていただきたくご連絡を差し上げました。

これまで新規開拓営業に従事されながら、
アウトバウンドとインバウンド両面で営業資料作成や市場調査、
競合分析も手掛けてこられた点に深く共感しております。

法人営業の経験をベースに、
SaaS領域にて実績とスキルを積まれていることも大きな魅力です。

当社ではAIチャットを活用したチャットコマース事業における
エンタープライズ向けアカウントプランナーを募集しています。
クライアントのマーケティング課題に寄り添い、
導入後も成果を見据えた提案からフォローまでを担当、
AIと会話デザインを組み合わせた最新技術を駆使しながら、
顧客の売上最大化を目指します。

今後の成長が期待されるAI接客領域での、キャリアアップに関して
お話させていただけないでしょうか？

株式会社ジオコード様で培われた新規開拓営業の
ノウハウや法人クライアント対応経験は、
当社のエンタープライズ営業と非常に親和性が高いと感じております。

AI×マーケティングという新市場の開拓に挑戦できる環境は
御社ご経験の活かせるフィールドです。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
1121030,【エンタープライズ向け】アカウントプランナー,"はじめまして。株式会社ZEALS 採用責任者の古賀と申します。
突然のご連絡失礼いたします。株式会社ネオキャリア様にて
新規開拓営業を4年間ご担当され、多くの企業様との折衝や新規顧客開拓で
ご活躍されているご経験に深く感銘を受けました。

特にエンタープライズ企業を対象とした無形商材の営業経験は、
当社のAIチャットボットを用いたチャットコマース提案に直結すると感じております。

弊社のアカウントプランナー職では、AIと会話デザインを融合させた革新的なチャットソリューションを用い、
大手クライアントの売上最大化やマーケティング課題の解決に挑戦いただくことになります。
具体的には導入数値目標の達成や顧客との継続的伴走を通じて、データドリブンな
商談・改善サイクルを構築いただきますので、ご経験を活かしながら
さらに高度な営業力と顧客折衝力を磨くことが可能です。

ネオキャリア様で積まれたアウトバウンド中心の新規開拓営業スキルは、
弊社の成長フェーズにおけるフィールドで非常に親和性が高く、
特に無形商材や法人向けの提案経験がある点が理想的です。

また、東京勤務をご希望されていることも当社の本社所在地と合致し、
安心してキャリアを築いていただける環境です。

もし少しでもご興味をお持ちいただけましたら、
ぜひ一度オンラインでカジュアルにお話させていただけますと幸いです。

ご返信、心よりお待ちしております。"
